sqlite> SELECT * FROM resultados JOIN testes_de_rede USING(TEST_ID)
   ...> ;
201|8|5|2025-09-04 14:14:12|200.134.25.51|13.145|13.379|13.627|1.0|0.01953125|1048566.7726124|1310720.0|0.0473605609549898||UDP|10.0|256|10
202|8|6|2025-09-04 14:14:31|200.134.25.51||||||27475041.0088731|34482928.0||0.0|TCP|10.0|256|0
203|9|5|2025-09-04 14:29:12|200.134.25.51|13.284|13.574|15.012|15.0|0.29296875|1048563.10267384|1310720.0|0.0492777122268759||UDP|10.0|256|10
204|9|6|2025-09-04 14:29:32|200.134.25.51||||||36743328.2578514|46111816.0||0.0|TCP|10.0|256|0
205|10|5|2025-09-04 14:44:12|200.134.25.51|15.2|15.55|17.409|2.0|0.0390625|1048563.10267384|1310720.0|0.0447682096482702||UDP|10.0|256|10
206|10|6|2025-09-04 14:44:31|200.134.25.51||||||87200471.4646574|109457280.0||0.0|TCP|10.0|256|0
207|11|5|2025-09-04 14:59:12|200.134.25.51|13.228|13.514|15.198|8.0|0.15625|1048551.35904306|1310720.0|0.175457884852672||UDP|10.0|256|10
208|11|6|2025-09-04 14:59:32|200.134.25.51||||||58547423.8843815|73500736.0||0.0|TCP|10.0|256|0
209|12|5|2025-09-04 15:14:12|200.134.25.51|13.099|13.181|13.347|3.0|0.05859375|1048563.41723899|1310720.0|0.0347690825202829||UDP|10.0|256|10
210|12|6|2025-09-04 15:14:32|200.134.25.51||||||48164773.2750138|60454256.0||0.0|TCP|10.0|256|0
211|13|5|2025-09-04 15:29:12|200.134.25.51|13.339|13.455|13.664|3.0|0.05859375|1048552.51242372|1310720.0|0.0580417503963685||UDP|10.0|256|10
212|13|6|2025-09-04 15:29:31|200.134.25.51||||||83632644.0167691|104970520.0||0.0|TCP|10.0|256|0
213|14|5|2025-09-04 15:44:12|200.134.25.51|13.32|13.564|13.986|1.0|0.01953125|1048562.99781883|1310720.0|0.109604153173127||UDP|10.0|256|10
214|14|6|2025-09-04 15:44:31|200.134.25.51||||||46332037.263316|58151728.0||0.0|TCP|10.0|256|0
215|15|5|2025-09-04 15:59:12|200.134.25.51|13.125|13.728|17.065|18.0|0.3515625|1048554.60948597|1310720.0|0.0834104259287418||UDP|10.0|256|10
216|15|61|2025-09-04 15:59:31|200.134.25.51||||18.0|0.3515625|1048564.25608033|1310720.0|0.163125872801741||UDP|10.0|256|0
217|16|62|2025-09-04 16:14:12|200.134.25.51|13.178|13.349|13.676|||44879073.5534479|56340656.0||0.0|TCP|10.0|256|10
218|16|6|2025-09-04 16:14:31|200.134.25.51||||||38077980.6958127|47800184.0||0.0|TCP|10.0|256|0
219|17|5|2025-09-04 16:29:12|200.134.25.51|13.152|13.275|13.407|15.0|0.29296875|1048554.2949261|1310720.0|0.196696676574525||UDP|10.0|256|10
220|17|6|2025-09-04 16:29:31|200.134.25.51||||||63841763.625132|80120344.0||0.0|TCP|10.0|256|0
221|18|5|2025-09-04 16:44:12|200.134.25.51|13.17|13.425|14.132|71.0|1.38671875|1048554.50463266|1310720.0|0.222916595357029||UDP|10.0|256|10
222|18|6|2025-09-04 16:44:32|200.134.25.51||||||42672139.6928314|53558880.0||0.0|TCP|10.0|256|0
223|19|5|2025-09-04 16:59:12|200.134.25.51|13.231|13.405|13.724|3.0|0.05859375|1048564.78035685|1310720.0|0.0844171991964056||UDP|10.0|256|10
224|19|6|2025-09-04 16:59:31|200.134.25.51||||||23750360.2412025|29810232.0||0.0|TCP|10.0|256|0
225|21|63|2025-09-04 17:45:02|200.134.25.51|13.11|13.208|13.333|||41435491.0526393|310977680.0||0.0|TCP|60.0|64|10
226|21|64|2025-09-04 17:46:11|200.134.25.51|13.177|13.389|13.846|||33674180.6169|252740464.0||0.0|TCP|60.0|128|10
227|21|65|2025-09-04 17:47:21|200.134.25.51|13.207|13.35|13.625|||38731512.2511717|290683616.0||0.0|TCP|60.0|256|10
228|21|66|2025-09-04 17:48:30|200.134.25.51|13.095|13.253|13.525|||33374449.9824994|250490032.0||0.0|TCP|60.0|512|10
229|21|67|2025-09-04 17:49:40|200.134.25.51|13.192|13.436|14.014|||36820650.9071333|276347440.0||0.0|TCP|60.0|1024|10
230|21|68|2025-09-04 17:50:49|200.134.25.51|13.133|13.346|13.686|460.0|0.374352004817748|1048564.46078188|7864256.0|0.0546390668612577||UDP|60.0|64|10
231|21|69|2025-09-04 17:51:58|200.134.25.51|13.177|13.284|13.387|101.0|0.164388020833333|1048573.22128096|7864320.0|0.0598421664786437||UDP|60.0|128|10
232|21|70|2025-09-04 17:53:08|200.134.25.51|13.308|13.883|15.597|41.0|0.133463541666667|1048573.32613802|7864320.0|0.0701092163866339||UDP|60.0|256|10
233|20|5|2025-09-04 17:59:12|200.134.25.51|13.113|13.33|13.715|5.0|0.09765625|1048563.52209409|1310720.0|0.0543081754794212||UDP|10.0|256|10
234|20|6|2025-09-04 17:59:31|200.134.25.51||||||18474220.8904996|23188528.0||0.0|TCP|10.0|256|0
235|22|51|2025-09-04 18:15:02|200.134.25.51||||||39172540.8653783|294004320.0||0.0|TCP|60.0|64|0
236|22|71|2025-09-04 18:16:03|200.134.25.51||||||38781003.2289007|291048128.0||0.0|TCP|60.0|128|0
237|22|53|2025-09-04 18:17:03|200.134.25.51||||||41764058.7418908|313435784.0||0.0|TCP|60.0|256|0
238|22|54|2025-09-04 18:18:03|200.134.25.51||||||38810017.6914859|291270056.0||0.0|TCP|60.0|512|0
239|22|55|2025-09-04 18:19:04|200.134.25.51||||||38266636.0714014|287190104.0||0.0|TCP|60.0|1024|0
240|22|72|2025-09-04 18:20:04|200.134.25.51||||167.0|0.135906053922965|1048565.40448804|7864256.0|0.102228110613053||UDP|60.0|64|0
241|22|73|2025-09-04 18:21:04|200.134.25.51||||38.0|0.0618489583333333|1048571.15909648|7864320.0|0.0775727814126296||UDP|60.0|128|0
242|22|74|2025-09-04 18:31:05|200.134.25.51||||417.0|0.1357421875|1048575.51066476|78643200.0|0.076694821151753||UDP|600.0|256|0
243|22|75|2025-09-04 18:32:05|200.134.25.51||||25.0|0.162760416666667|1048572.52223447|7864320.0|0.111506166389269||UDP|60.0|512|0
244|22|76|2025-09-04 18:33:05|200.134.25.51||||11.0|0.143229166666667|1048573.92032839|7864320.0|0.242377417428187||UDP|60.0|1024|0
245|22|77|2025-09-04 18:34:06|200.134.25.51||||13.0|0.338541666666667|1048572.29504456|7864320.0|0.123410340122069||UDP|60.0|2048|0
246|24|78|2025-09-04 18:47:02|200.134.25.51|13.258|13.673|15.192|||39185308.9557897|881878848.0||0.0|TCP|180.0|512|10
247|24|79|2025-09-04 18:50:11|200.134.25.51|13.175|13.507|15.341|||20710867.9884028|466111440.0||0.0|TCP|180.0|1024|10
248|24|80|2025-09-04 18:53:20|200.134.25.51||||160.0|0.347222222222222|1048574.60772594|23592960.0|0.0917736827916299||UDP|180.0|512|0
249|24|81|2025-09-04 18:56:21|200.134.25.51||||134.0|0.581597222222222|1048574.25820165|23592960.0|0.10554713471216||UDP|180.0|1024|0
250|24|82|2025-09-04 18:58:01|200.134.25.51||||65.0|0.743792195903421|1048678.23822056|13108500.0|1.1720013173109||UDP|100.0|1500|0
251|25|83|2025-09-04 19:04:02|200.134.25.51||||||24442881.6301773|916740456.0||0.0|TCP|300.0|1024|0
252|26|84|2025-09-04 19:19:02|200.134.25.51|13.27|14.116|20.346|||20968264.6768548|786420436.0||0.0|TCP|300.0|1500|10
253|26|85|2025-09-04 19:24:11|200.134.25.51||||180.0|0.686629792103757|1048599.10869076|39322500.0|0.119026938612762||UDP|300.0|1500|0
254|26|86|2025-09-04 19:25:51|200.134.25.51||||||29553561.729658|369576536.0||0.0|TCP|100.0|2048|0
255|27|87|2025-09-04 19:35:03|200.134.25.51||||82.0|0.355902777777778|1048575.19317964|47185920.0|0.100819661462787||UDP|360.0|2048|0
256|27|88|2025-09-04 19:41:03|200.134.25.51||||||31039241.657221|1396925296.0||0.0|TCP|360.0|2048|0
257|28|89|2025-09-04 19:45:02|200.134.25.51|13.022|13.507|18.73|||34107811.450307|255978592.0||0.0|TCP|60.0|256|100
258|28|90|2025-09-04 19:50:58|200.134.25.51|13.044|13.571|21.097|370.0|0.28228759765625|1048574.93504108|33554432.0|0.115234151880602||UDP|256.0|256|100
259|29|91|2025-09-04 20:17:02|200.134.25.51||||||39796231.5645007|895631448.0||0.0|TCP|180.0|512|0
260|29|92|2025-09-04 20:20:02|200.134.25.51||||||33886397.1957592|762617736.0||0.0|TCP|180.0|1024|0
261|29|93|2025-09-04 20:23:03|200.134.25.51||||||40808563.8181463|918401840.0||0.0|TCP|180.0|2048|0
262|29|80|2025-09-04 20:26:03|200.134.25.51||||104.0|0.225694444444444|1048574.60772594|23592960.0|0.261434910038377||UDP|180.0|512|0
263|30|94|2025-09-04 20:39:02|200.134.25.51||||177.0|0.23046875|1048575.52115051|78643200.0|0.306942339035246||UDP|600.0|1024|0
264|31|95|2025-09-04 20:54:02|200.134.25.51|13.09|13.566|26.489|51.0|0.06640625|1048575.54037439|78643200.0|0.197899977193802||UDP|600.0|1024|100
265|32|51|2025-09-04 21:00:01|200.134.25.51||||||36907211.6841698|276980744.0||0.0|TCP|60.0|64|0
266|32|52|2025-09-04 21:01:02|200.134.25.51||||||37144182.6028825|278776929.0||0.0|TCP|60.0|125|0
267|32|53|2025-09-04 21:02:02|200.134.25.51||||||42994107.1014488|322682968.0||0.0|TCP|60.0|256|0
268|32|54|2025-09-04 21:03:02|200.134.25.51||||||37581751.8104724|282062040.0||0.0|TCP|60.0|512|0
269|32|55|2025-09-04 21:04:03|200.134.25.51||||||45129386.4935311|338704152.0||0.0|TCP|60.0|1024|0
270|32|56|2025-09-04 21:05:03|200.134.25.51||||||43676927.5779067|329016936.0||0.0|TCP|60.0|2048|0
271|32|57|2025-09-04 21:06:04|200.134.25.51||||||38110919.5378178|286037524.0||0.0|TCP|60.0|2500|0
272|32|58|2025-09-04 21:07:04|200.134.25.51||||||38917893.5562965|292078976.0||0.0|TCP|60.0|3072|0
273|33|96|2025-09-04 21:14:32|200.134.25.51|13.141|13.328|13.629|||32841403.4335098|123329232.0||0.0|TCP|30.0|512|30
274|33|97|2025-09-04 21:15:31|200.134.25.51||||1.0|0.130208333333333|1049592.40794825|3936000.0|0.139015300895571||UDP|30.0|5125|0
275|33|51|2025-09-04 21:16:32|200.134.25.51||||||40913269.8493234|307067520.0||0.0|TCP|60.0|64|0
276|1|5|2025-09-05 12:29:12|200.134.25.51|13.295|13.527|14.184|8.0|0.15625|1048555.97258092|1310720.0|0.0793720674920763||UDP|10.0|256|10
277|1|6|2025-09-05 12:29:32|200.134.25.51||||||27091199.8317267|34002192.0||0.0|TCP|10.0|256|0
278|2|5|2025-09-05 12:44:12|200.134.25.51|13.112|13.627|15.247|133.0|2.59765625|1048548.3183244|1310720.0|0.0455368019225183||UDP|10.0|256|10
279|2|6|2025-09-05 12:44:32|200.134.25.51||||||55923725.969424|70194608.0||0.0|TCP|10.0|256|0
280|3|5|2025-09-05 12:59:12|200.134.25.51|13.171|13.288|13.414|6.0|0.1171875|1048555.02889942|1310720.0|0.0537357729091179||UDP|10.0|256|10
281|3|6|2025-09-05 12:59:31|200.134.25.51||||||39010766.1404231|48971624.0||0.0|TCP|10.0|256|0
282|4|5|2025-09-05 13:14:12|200.134.25.51|13.213|13.33|13.488|11.0|0.21484375|1048563.94151467|1310720.0|0.069243624303621||UDP|10.0|256|10
283|4|6|2025-09-05 13:14:32|200.134.25.51||||||39605972.0594385|49699960.0||0.0|TCP|10.0|256|0
284|5|5|2025-09-05 13:29:12|200.134.25.51|13.169|13.436|14.058|9.0|0.17578125|1048563.31238392|1310720.0|0.081983581185457||UDP|10.0|256|10
285|5|6|2025-09-05 13:29:31|200.134.25.51||||||32769700.6680677|41134560.0||0.0|TCP|10.0|256|0
286|6|5|2025-09-05 13:44:12|200.134.25.51|13.304|13.535|14.186|3.0|0.05859375|1048562.78810887|1310720.0|0.0402866161535897||UDP|10.0|256|10
287|6|6|2025-09-05 13:44:32|200.134.25.51||||||49290772.4531318|61880104.0||0.0|TCP|10.0|256|0
288|7|5|2025-09-05 13:59:12|200.134.25.51|13.227|13.405|13.88|3.0|0.05859375|1048563.31238392|1310720.0|0.0751952071882872||UDP|10.0|256|10
289|7|6|2025-09-05 13:59:31|200.134.25.51||||||50755706.6604882|63693552.0||0.0|TCP|10.0|256|0
290|8|5|2025-09-05 14:14:12|200.134.25.51|13.16|13.287|13.545|1.0|0.01953125|1048555.44831321|1310720.0|0.0591875871285085||UDP|10.0|256|10
291|8|6|2025-09-05 14:14:31|200.134.25.51||||||43718327.3675386|54863528.0||0.0|TCP|10.0|256|0
292|9|5|2025-09-05 14:29:12|200.134.25.51|13.256|13.349|13.548|2.0|0.0390625|1048562.99781883|1310720.0|0.0565013319077917||UDP|10.0|256|10
293|9|6|2025-09-05 14:29:31|200.134.25.51||||||52505972.7638939|65894392.0||0.0|TCP|10.0|256|0
294|10|5|2025-09-05 14:44:12|200.134.25.51|13.263|13.379|13.601|1.0|0.01953125|1048563.73180434|1310720.0|0.0475498251571361||UDP|10.0|256|10
295|10|6|2025-09-05 14:44:31|200.134.25.51||||||63522483.7239924|79721392.0||0.0|TCP|10.0|256|0
296|11|5|2025-09-05 14:59:12|200.134.25.51|13.136|13.376|13.797|11.0|0.21484375|1048553.14154151|1310720.0|0.046721371161511||UDP|10.0|256|10
297|11|6|2025-09-05 14:59:32|200.134.25.51||||||32750793.6264481|41104776.0||0.0|TCP|10.0|256|0
298|12|5|2025-09-05 15:14:12|200.134.25.51|30.322|32.268|36.127|0.0|0.0|1048562.578399|1310720.0|0.0369069678024113||UDP|10.0|256|10
299|12|6|2025-09-05 15:14:31|200.134.25.51||||||33999584.5087493|42674264.0||0.0|TCP|10.0|256|0
300|13|5|2025-09-05 15:29:12|200.134.25.51|13.304|13.626|14.428|14.0|0.2734375|1048543.60000276|1310720.0|0.675829588908991||UDP|10.0|256|10
301|13|6|2025-09-05 15:29:31|200.134.25.51||||||79544696.1125636|99842504.0||0.0|TCP|10.0|256|0
302|14|5|2025-09-05 15:44:12|200.134.25.51|13.27|13.55|14.612|7.0|0.13671875|1048553.24639455|1310720.0|0.338646186179149||UDP|10.0|256|10
303|14|6|2025-09-05 15:44:31|200.134.25.51||||||55667556.8577172|69882184.0||0.0|TCP|10.0|256|0
304|15|5|2025-09-05 15:59:11|200.134.25.51|13.291|13.702|15.524|8.0|0.15625|1048551.98815947|1310720.0|0.390077765361985||UDP|10.0|256|10
305|15|61|2025-09-05 15:59:31|200.134.25.51||||4.0|0.078125|1048555.23860628|1310720.0|0.204917560085686||UDP|10.0|256|0
306|16|62|2025-09-05 16:14:12|200.134.25.51|13.161|13.768|16.749|||51756711.0536718|64966984.0||0.0|TCP|10.0|256|10
307|16|6|2025-09-05 16:14:31|200.134.25.51||||||44682169.4803989|56085640.0||0.0|TCP|10.0|256|0
308|17|5|2025-09-05 16:29:12|200.134.25.51|13.418|13.6|13.895|4.0|0.078125|1048563.83665949|1310720.0|0.158462723381638||UDP|10.0|256|10
309|17|6|2025-09-05 16:29:32|200.134.25.51||||||62966063.3243022|79014704.0||0.0|TCP|10.0|256|0
310|18|5|2025-09-05 16:44:12|200.134.25.51|13.142|13.323|13.632|2.0|0.0390625|1048549.36684608|1310720.0|0.0463388201992753||UDP|10.0|256|10
311|18|6|2025-09-05 16:44:31|200.134.25.51||||||46500357.4548102|58360448.0||0.0|TCP|10.0|256|0
312|19|5|2025-09-05 16:59:12|200.134.25.51|13.486|13.764|14.74|13.0|0.25390625|1048551.56874845|1310720.0|0.0973392931003429||UDP|10.0|256|10
313|19|6|2025-09-05 16:59:32|200.134.25.51||||||34791458.2107928|43667168.0||0.0|TCP|10.0|256|0
314|21|63|2025-09-05 17:45:02|200.134.25.51|13.241|13.395|13.764|||44828266.1499327|336451592.0||0.0|TCP|60.0|64|10
315|21|64|2025-09-05 17:46:11|200.134.25.51|13.173|13.47|14.323|||56041400.4817372|420618304.0||0.0|TCP|60.0|128|10
316|21|65|2025-09-05 17:47:21|200.134.25.51|13.118|13.261|13.517|||43963705.6723399|329945880.0||0.0|TCP|60.0|256|10
317|21|66|2025-09-05 17:48:30|200.134.25.51|13.155|13.279|13.499|||35643385.5709152|267506928.0||0.0|TCP|60.0|512|10
318|21|67|2025-09-05 17:49:39|200.134.25.51|13.219|13.674|15.349|||47089567.3355853|353410040.0||0.0|TCP|60.0|1024|10
319|21|68|2025-09-05 17:50:49|200.134.25.51|13.189|13.304|13.973|217.0|0.176596489229242|1048563.84912139|7864256.0|0.138941301952441||UDP|60.0|64|10
320|21|69|2025-09-05 17:51:58|200.134.25.51|13.227|13.529|15.601|131.0|0.213216145833333|1048573.50089982|7864320.0|0.0650868176183076||UDP|60.0|128|10
321|21|70|2025-09-05 17:53:07|200.134.25.51|13.172|13.451|14.153|54.0|0.17578125|1048570.68724185|7864320.0|0.267157574671859||UDP|60.0|256|10
322|20|5|2025-09-05 17:59:12|200.134.25.51|13.183|13.274|13.488|6.0|0.1171875|1048556.7065566|1310720.0|0.102031302640508||UDP|10.0|256|10
323|20|6|2025-09-05 17:59:31|200.134.25.51||||||40546911.117444|50900352.0||0.0|TCP|10.0|256|0
324|22|51|2025-09-05 18:15:02|200.134.25.51||||||54520161.7252981|409189536.0||0.0|TCP|60.0|64|0
325|22|71|2025-09-05 18:16:03|200.134.25.51||||||38644930.2386437|290044616.0||0.0|TCP|60.0|128|0
326|22|53|2025-09-05 18:17:03|200.134.25.51||||||48148125.1102444|361368272.0||0.0|TCP|60.0|256|0
327|22|54|2025-09-05 18:18:03|200.134.25.51||||||39060802.7278769|293158248.0||0.0|TCP|60.0|512|0
328|22|55|2025-09-05 18:19:04|200.134.25.51||||||29569052.6724585|221926448.0||0.0|TCP|60.0|1024|0
329|22|72|2025-09-05 18:20:04|200.134.25.51||||317.0|0.257977359841796|1048564.16368955|7864256.0|0.069408111158561||UDP|60.0|64|0
330|22|73|2025-09-05 18:21:04|200.134.25.51||||149.0|0.242513020833333|1048572.73194832|7864320.0|0.0832371594547415||UDP|60.0|128|0
331|22|74|2025-09-05 18:31:05|200.134.25.51||||418.0|0.136067708333333|1048575.6102794|78643200.0|0.186139720367376||UDP|600.0|256|0
332|22|75|2025-09-05 18:32:05|200.134.25.51||||21.0|0.13671875|1048572.92418609|7864320.0|0.0854287937549863||UDP|60.0|512|0
333|22|76|2025-09-05 18:33:05|200.134.25.51||||4.0|0.0520833333333333|1048572.66204369|7864320.0|0.0936298140948199||UDP|60.0|1024|0
334|22|77|2025-09-05 18:34:05|200.134.25.51||||1.0|0.0260416666666667|1048573.72809026|7864320.0|0.0991626837311435||UDP|60.0|2048|0
335|24|78|2025-09-05 18:47:02|200.134.25.51|13.104|13.338|13.69|||40627054.5950962|914279296.0||0.0|TCP|180.0|512|10
336|24|79|2025-09-05 18:50:11|200.134.25.51|13.166|13.354|13.644|||47799240.4245002|1075734704.0||0.0|TCP|180.0|1024|10
337|24|80|2025-09-05 18:53:20|200.134.25.51||||52.0|0.112847222222222|1048574.78248817|23592960.0|0.0401247053544369||UDP|180.0|512|0
338|24|81|2025-09-05 18:56:21|200.134.25.51||||22.0|0.0954861111111111|1048574.45043998|23592960.0|0.0738422057362412||UDP|180.0|1024|0
339|24|82|2025-09-05 18:58:01|200.134.25.51||||41.0|0.469161231262158|1048678.35357498|13108500.0|0.0974618839815103||UDP|100.0|1500|0
340|25|83|2025-09-05 19:04:02|200.134.25.51||||||33179342.5613766|1244413672.0||0.0|TCP|300.0|1024|0
341|26|84|2025-09-05 19:19:02|200.134.25.51|13.178|13.327|13.645|||44104254.450147|1654148824.0||0.0|TCP|300.0|1500|10
342|26|85|2025-09-05 19:24:12|200.134.25.51||||89.0|0.339500286095747|1048599.41278433|39322500.0|0.1432141987569||UDP|300.0|1500|0
343|26|86|2025-09-05 19:25:52|200.134.25.51||||||36232853.6480646|453098624.0||0.0|TCP|100.0|2048|0
344|27|87|2025-09-05 19:35:02|200.134.25.51||||60.0|0.260416666666667|1048575.51649018|47185920.0|0.0970991855920061||UDP|360.0|2048|0
345|27|88|2025-09-05 19:41:03|200.134.25.51||||||52541639.0039084|2364648456.0||0.0|TCP|360.0|2048|0
346|28|89|2025-09-05 19:45:02|200.134.25.51|13.002|13.273|15.604|||49790021.2001215|373693104.0||0.0|TCP|60.0|256|100
347|28|90|2025-09-05 19:50:57|200.134.25.51|12.933|13.166|14.05|266.0|0.20294189453125|1048575.30368046|33554432.0|0.0861326325797586||UDP|256.0|256|100
348|29|91|2025-09-05 20:17:02|200.134.25.51||||||55679928.7058538|1253080888.0||0.0|TCP|180.0|512|0
349|29|92|2025-09-05 20:20:02|200.134.25.51||||||70604238.193696|1588966720.0||0.0|TCP|180.0|1024|0
350|29|93|2025-09-05 20:23:02|200.134.25.51||||||60746318.6094522|1367114352.0||0.0|TCP|180.0|2048|0
351|29|80|2025-09-05 20:26:03|200.134.25.51||||27.0|0.05859375|1048574.93394882|23592960.0|0.0678181579570205||UDP|180.0|512|0
352|30|94|2025-09-05 20:39:02|200.134.25.51||||71.0|0.0924479166666667|1048575.64872716|78643200.0|0.0962796433947217||UDP|600.0|1024|0
353|31|95|2025-09-05 20:54:02|200.134.25.51|13.097|13.499|15.654|67.0|0.0872395833333333|1048575.66096054|78643200.0|0.0928180575238503||UDP|600.0|1024|100
354|32|51|2025-09-05 21:00:02|200.134.25.51||||||79220883.2649738|594556888.0||0.0|TCP|60.0|64|0
355|32|52|2025-09-05 21:01:02|200.134.25.51||||||36434540.2084823|273448329.0||0.0|TCP|60.0|125|0
356|32|53|2025-09-05 21:02:02|200.134.25.51||||||55851896.4547614|419186544.0||0.0|TCP|60.0|256|0
357|32|54|2025-09-05 21:03:02|200.134.25.51||||||67327977.6622544|505306176.0||0.0|TCP|60.0|512|0
358|32|55|2025-09-05 21:04:03|200.134.25.51||||||55816358.4733243|418914336.0||0.0|TCP|60.0|1024|0
359|32|56|2025-09-05 21:05:03|200.134.25.51||||||83452182.7367746|626325760.0||0.0|TCP|60.0|2048|0
360|32|57|2025-09-05 21:06:03|200.134.25.51||||||46148941.9515716|346362652.0||0.0|TCP|60.0|2500|0
361|32|58|2025-09-05 21:07:04|200.134.25.51||||||60268470.1785189|452365336.0||0.0|TCP|60.0|3072|0
362|33|96|2025-09-05 21:14:32|200.134.25.51|13.218|13.865|17.879|||66701237.7440699|250450808.0||0.0|TCP|30.0|512|30
363|33|97|2025-09-05 21:15:31|200.134.25.51||||7.0|0.911458333333333|1049595.73164402|3936000.0|0.118152368449463||UDP|30.0|5125|0
364|33|51|2025-09-05 21:16:32|200.134.25.51||||||60756497.3924087|455973784.0||0.0|TCP|60.0|64|0
sqlite>
